Seeded Runs:
Run 1/10
   	      	                       fitness                       	                          size                         
   	      	-----------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max  	med    	min    	nevals	std  	avg    	gen	max 	med  	min	nevals	std    
103	673   	2286.77	103	71659.4    	1718.45	1686.83	673   	3320.38	1244.03	103	1728	1222  	28 	673   	187.875
104	679   	2144.06	104	28549.8    	1716.34	1686.83	679   	2118.96	1260.06	104	1812	1219.5	740	679   	187.434
105	670   	2181.82	105	29715.8    	1689.47	1682.35	670   	2259.43	1241.26	105	1832	1199  	767	670   	194.999
106	679   	2413.72	106	36740.5    	1687.78	1682.35	679   	3062.24	1216.99	106	1851	1185  	70 	679   	187.364
107	677   	2236.34	107	17274.3    	1687.78	1682.35	677   	2182.24	1207.14	107	1851	1179  	663	677   	166.952
108	671   	2143.87	108	17679.2    	1687.78	1682.35	671   	1852.85	1206.51	108	1811	1189  	685	671   	148.378
109	681   	2165.45	109	18616.3    	1687.78	1682.35	681   	1882.19	1221.29	109	1687	1195  	684	681   	154.396
110	676   	2426.63	110	20104.4    	1687.72	1682.35	676   	2703.66	1237.09	110	1785	1200  	670	676   	173.835
Run 9/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max  	med    	min    	nevals	std    	avg    	gen	max 	med  	min	nevals	std    
0  	690   	50948.6	0  	93151	50905.2	2014.53	690   	14498.2	208.916	0  	1322	138.5	21 	690   	185.309
1  	674   	43145.9	1  	86771.7	43826.4	2014.53	674   	13277.1	227.359	1  	1334	156  	16 	674   	195.013
2  	676   	36432.1	2  	72647.8	37696.7	2014.53	676   	13326.4	238.944	2  	1354	166.5	12 	676   	199.443
3  	675   	28708.2	3  	72701.1	31800.3	2013.29	675   	14029  	279.296	3  	1381	210  	7  	675   	212.097
4  	677   	21893.6	4  	57643.6	26472.7	2013.29	677   	14220.6	339.366	4  	1422	295.5	30 	677   	234.418
5  	683   	14645.5	5  	56059.5	7275.19	2011.81	683   	12890.4	410.29 	5  	1438	395.5	28 	683   	244.27 
6  	677   	8581.13	6  	52278.1	3386.5 	2011.81	677   	9839.67	494.753	6  	1438	553.5	21 	677   	246.052
7  	690   	5037.54	7  	63459.4	2453.09	2011.52	690   	6505.11	574.984	7  	1435	596  	50 	690   	221.454
8  	685   	3581.68	8  	33434  	2133.22	2010.48	685   	4088.64	631.739	8  	1583	623.5	50 	685   	192.311
9  	683   	3118.31	9  	29908.7	2027.36	1971.48	683   	3258.51	635.986	9  	1474	626  	44 	683   	156.117
10 	679   	3381.42	10 	31893.9	2022.52	1970.55	679   	4049.38	638.267	10 	1420	629.5	74 	679   	137.078
11 	683   	3188.85	11 	63630.7	2017.93	1967.59	683   	4098.87	640.851	11 	1479	630.5	120	683   	132.021
12 	674   	3356.52	12 	73288.4	2015.33	1965.4 	674   	4716.55	635.693	12 	1294	629  	57 	674   	123.81 
13 	679   	3012.3 	13 	39374.9	2014.58	1965.4 	679   	3526.53	634.209	13 	972 	629  	40 	679   	108.42 
14 	678   	3011.56	14 	43306.6	2013.96	1965.4 	678   	3605.46	633.727	14 	1005	623  	31 	678   	106.886
15 	676   	3066.6 	15 	52966  	2012.84	1964.74	676   	3935.48	638.913	15 	1038	625.5	41 	676   	114.177
16 	668   	2846.32	16 	30424.9	2012.02	1964.5 	668   	3205.12	641.009	16 	1045	625  	96 	668   	115.764
17 	682   	3098.2 	17 	59955.5	2010.61	1963.87	682   	4381.97	642.244	17 	1030	634  	24 	682   	121.568
18 	685   	3274.69	18 	42896.3	1989.87	1963.87	685   	4213.92	645.921	18 	1030	641.5	14 	685   	123.374
19 	680   	3044.9 	19 	57054.5	1979.88	1962.86	680   	3864.62	647.414	19 	1102	643  	37 	680   	125.534
20 	665   	3115.55	20 	29861.1	1976.64	1961.57	665   	3699.99	659.631	20 	1102	652  	36 	665   	121.966
21 	677   	2995.46	21 	28553.2	1972.37	1961.55	677   	3296.22	669.096	21 	1143	657.5	48 	677   	115.599
22 	679   	3059.63	22 	27909.9	1971.61	1961.55	679   	3285.47	668.207	22 	1041	659.5	34 	679   	120.156
23 	669   	3088.6 	23 	46026.4	1971.07	1961.55	669   	3894.5 	663.477	23 	1069	666  	31 	669   	129.674
24 	668   	3133.68	24 	48790.2	1968.86	1959.02	668   	4264.7 	656.887	24 	1069	667  	19 	668   	139.157
25 	677   	3002.49	25 	37733.6	1967.48	1959.02	677   	3623.74	670.701	25 	1060	684  	31 	677   	129.426
26 	680   	3163.77	26 	31921.7	1967.01	1959.02	680   	3980.1 	685.75 	26 	1095	695  	33 	680   	123.954
27 	678   	3035.53	27 	46633  	1966.57	1959.01	678   	3630.58	692.384	27 	1082	710  	25 	678   	138.976
28 	662   	3154.39	28 	39530.2	1965.54	1958.9 	662   	3962.98	706.066	28 	1040	712.5	42 	662   	127.307
29 	671   	2973   	29 	47738  	1965.32	1957.87	671   	3689.41	709.377	29 	1137	718  	16 	671   	137.961
30 	677   	2940.38	30 	38753.4	1964.57	1953.03	677   	3710.45	709.066	30 	1147	713  	40 	677   	144.242
31 	688   	2864.81	31 	36874.5	1964.08	1953.03	688   	3298.87	707.017	31 	1147	702.5	31 	688   	142.454
32 	671   	3071.59	32 	35956.3	1963.88	1952.8 	671   	3979.98	704.376	32 	1111	697.5	41 	671   	144.324
33 	676   	2849.38	33 	28168.9	1963.74	1952.8 	676   	3215.97	700.099	33 	1153	698  	37 	676   	146.038
34 	676   	3145.63	34 	55354.2	1963.29	1947.68	676   	4677.52	695.264	34 	1162	695  	36 	676   	132.393
35 	672   	3078.26	35 	36874.5	1963.09	1947.68	672   	3938.37	703.427	35 	1177	698  	31 	672   	128.892
36 	668   	3001.8 	36 	30848  	1962.59	1947.12	668   	3544.06	706.284	36 	1185	698  	41 	668   	128.904
37 	680   	3116.31	37 	44680.2	1962.55	1947.12	680   	4187.39	707.151	37 	1146	696  	29 	680   	143.268
38 	677   	2795.69	38 	29676.3	1961.51	1946.99	677   	3295.85	730.164	38 	1233	713  	26 	677   	138.5  
39 	672   	2976.85	39 	33410.8	1961.07	1946.98	672   	3885.6 	751.556	39 	1279	728  	34 	672   	152.301
40 	675   	2897.91	40 	37733.6	1959.02	1945.74	675   	3447.82	781.166	40 	1279	753  	32 	675   	158.728
41 	668   	2850.66	41 	33185.3	1958.41	1945.74	668   	3454.16	833.08 	41 	1366	820.5	46 	668   	167.741
42 	669   	3092.36	42 	55645.6	1955.27	1943.15	669   	4398.76	868.466	42 	1387	883  	33 	669   	186.478
43 	680   	2813.88	43 	37728.2	1951.32	1943.15	680   	3398.44	919.53 	43 	1462	943.5	31 	680   	173.541
44 	664   	2697.66	44 	49993.1	1947.78	1943.08	664   	3271.98	968.837	44 	1432	990  	65 	664   	157.325
45 	685   	2542.2 	45 	30770.4	1947.23	1943.04	685   	2766.16	1006.28	45 	1451	1037.5	36 	685   	150.834
46 	680   	2539.41	46 	28740.9	1947.11	1933.59	680   	2716.99	1027.86	46 	1480	1054  	435	680   	141.411
47 	683   	2843.7 	47 	28895.4	1946.98	1933.5 	683   	3430.51	1035.8 	47 	1430	1061  	36 	683   	148.13 
48 	684   	2712.5 	48 	33421  	1946.83	1933.5 	684   	2999.93	1044.63	48 	1601	1070  	51 	684   	142.496
49 	691   	2523.99	49 	23502.8	1946.72	1933.32	691   	2448.66	1059.09	49 	1415	1079  	40 	691   	135.749
50 	667   	2803.98	50 	63272.1	1946.55	1930.54	667   	4015.89	1053.17	50 	1441	1083  	33 	667   	151.628
51 	674   	2649.91	51 	26639.9	1946.02	1930.54	674   	2879.95	1059.41	51 	1503	1086  	59 	674   	139.402
52 	674   	2544.71	52 	37717.1	1945.75	1930.4 	674   	2822.57	1054.17	52 	1538	1080  	38 	674   	142.576
53 	685   	2621.04	53 	33421.8	1945.6 	1930.25	685   	3077.94	1044.31	53 	1449	1072  	35 	685   	153.031
54 	693   	2647.56	54 	49540.8	1943.52	1930.01	693   	3314.39	1030.36	54 	1424	1060  	29 	693   	150.331
55 	677   	2577.42	55 	58203.2	1942.86	1929.28	677   	3431.2 	1002.52	55 	1399	1017.5	40 	677   	155.65 
56 	676   	2528.78	56 	33421.7	1939.21	1929.28	676   	2716.66	1000.94	56 	1341	1009.5	131	676   	145.035
57 	681   	2615.42	57 	29699.6	1933.96	1927.68	681   	3029.63	1002.36	57 	1410	1001  	340	681   	155.083
58 	679   	2717.04	58 	33422  	1933.54	1927.58	679   	3413.34	1007.36	58 	1472	1023  	40 	679   	165.926
59 	677   	2874.8 	59 	37631.9	1933.32	1925.37	677   	3855.16	1021.29	59 	1394	1054  	43 	677   	162.572
60 	683   	2914.89	60 	60554.1	1932.06	1925.37	683   	4126.4 	1039.88	60 	1377	1081.5	36 	683   	172.319
61 	682   	2567.8 	61 	27431.6	1930.65	1925.37	682   	2786.49	1049.87	61 	1408	1091.5	37 	682   	169.861
62 	684   	2690.05	62 	29505.5	1930.48	1925.1 	684   	3195.15	1058.26	62 	1420	1095  	39 	684   	165.932
63 	677   	2720.27	63 	34000.9	1930.4 	1925.06	677   	3393.29	1084.5 	63 	1457	1114  	46 	677   	160.027
64 	679   	2720.96	64 	37703.7	1930.35	1923.94	679   	3189.94	1077.39	64 	1458	1122.5	39 	679   	179.013
65 	680   	2645.21	65 	69031.1	1930.3 	1923.94	680   	3645.92	1081.42	65 	1523	1121.5	116	680   	171.478
66 	676   	2559.64	66 	29236.7	1930.04	1923.94	676   	2554.46	1071.01	66 	1415	1105.5	529	676   	175.663
67 	667   	2675.35	67 	36844.5	1929.58	1922.42	667   	3019.75	1032.69	67 	1664	1050  	39 	667   	200.002
68 	686   	2693.46	68 	42810.1	1929.22	1916.74	686   	3334.7 	1016.13	68 	1481	1035  	42 	686   	192.373
69 	679   	2786.31	69 	32257.3	1928.8 	1916.57	679   	3479.09	993.154	69 	1443	1010  	53 	679   	184.476
70 	676   	2689.31	70 	29483.2	1927.76	1916.57	676   	2855.81	989.614	70 	1455	1007  	49 	676   	188.752
71 	689   	2596.84	71 	36845.2	1926.89	1915.95	689   	2989.68	979.27 	71 	1440	1005  	39 	689   	185.015
72 	681   	2638.01	72 	36793.2	1925.63	1915.61	681   	3035.77	969.413	72 	1725	979   	44 	681   	169.35 
73 	688   	2862.32	73 	36693.3	1925.2 	1914.76	688   	3833.51	942.969	73 	1469	913   	58 	688   	164.179
74 	676   	2808.75	74 	33409.4	1925.05	1914.76	676   	3287.87	934.064	74 	1578	891.5 	44 	676   	161.986
75 	685   	2621.06	75 	37015.3	1924.6 	1914.76	685   	2876.02	910.923	75 	1386	878.5 	49 	685   	150.51 
76 	675   	2786.04	76 	37704.4	1924.15	1914.67	675   	3382.11	881.419	76 	1320	866   	37 	675   	154.695
77 	678   	2612.48	77 	33412.5	1923.51	1842.99	678   	3039.72	870.709	77 	1408	865   	40 	678   	145.412
78 	677   	2518.72	78 	29823.6	1922.48	1840.86	677   	2597.2 	871.521	78 	1423	863   	44 	677   	131.309
79 	676   	2692.96	79 	33168.4	1920.28	1840.49	676   	3288.31	872.547	79 	1515	867.5 	40 	676   	127.1  
80 	668   	2914.61	80 	44562.1	1917.6 	1829.36	668   	3840.52	862.257	80 	1361	868.5 	42 	668   	135.884
81 	681   	3049.41	81 	36669  	1917.25	1829.34	681   	4007.29	876.181	81 	1241	890   	40 	681   	133.299
82 	679   	2876.04	82 	28064  	1916.7 	1829.26	679   	3274.51	893.851	82 	1494	901   	39 	679   	144.35 
83 	672   	2645.14	83 	29797  	1916.18	1829.26	672   	3080.29	914.71 	83 	1302	921   	434	672   	142.274
84 	681   	2672.76	84 	79406.5	1915.51	1829.1 	681   	4023.99	950.414	84 	1332	974   	29 	681   	152.879
85 	668   	2426.56	85 	36844.5	1854.07	1828.43	668   	2512.3 	993.18 	85 	1418	1029  	41 	668   	140.718
86 	678   	2468   	86 	30153.7	1843.07	1828.43	678   	2743.47	1026.96	86 	1333	1051  	43 	678   	135.37 
87 	680   	2514.2 	87 	31102.6	1840.57	1828.43	680   	2903.67	1044.37	87 	1325	1068  	44 	680   	145.134
88 	670   	2482.03	88 	36269  	1837.06	1828.14	670   	3090.8 	1072.66	88 	1405	1079.5	42 	670   	133.986
89 	675   	2488.32	89 	53342.3	1831.16	1827.72	675   	3429.78	1089.28	89 	1492	1092  	47 	675   	132.297
90 	684   	2392.36	90 	21917.9	1829.67	1826.23	684   	2470.8 	1096.09	90 	1610	1094.5	478	684   	134.953
91 	678   	2365.56	91 	67975.9	1829.39	1825.75	678   	3307.07	1085.19	91 	1519	1092  	44 	678   	162.549
92 	680   	2495.3 	92 	29651.1	1829.32	1825.65	680   	2929.29	1097.67	92 	1519	1100  	426	680   	145.24 
93 	677   	2230.85	93 	27865.2	1829.18	1633.14	677   	1999.31	1093.91	93 	1519	1100  	481	677   	148.85 
94 	679   	2388.11	94 	29806.5	1829.01	1633.14	679   	2670.27	1103.45	94 	1537	1105  	52 	679   	154.922
95 	671   	2684.98	95 	36080.1	1828.67	1633.14	671   	3289.88	1094.12	95 	1465	1101  	13 	671   	164.564
96 	677   	2571.38	96 	37615.3	1828.44	1633.13	677   	3027.06	1095.89	96 	1480	1102  	45 	677   	158.789
97 	680   	2310.24	97 	24964.5	1828.19	1632.98	680   	2191.64	1108.18	97 	1479	1114.5	52 	680   	145.128
98 	682   	2159.95	98 	25287.9	1827.5 	1632.98	682   	1716.48	1115.25	98 	1578	1113  	547	682   	140.084
99 	692   	2463.75	99 	39105.5	1826.43	1632.63	692   	3204.01	1118.8 	99 	1592	1126.5	88 	692   	177.244
100	682   	2287.18	100	52567.4	1825.96	1632.63	682   	2937.05	1112.78	100	1611	1122  	41 	682   	195.535
101	673   	2318.41	101	33436.1	1825.65	1632.6 	673   	2663.2 	1098.35	101	1645	1110  	215	673   	180.83 
102	676   	2478.52	102	59187.4	1717.41	1631.13	676   	3678.15	1075.88	102	1602	1096  	44 	676   	185.64 
103	672   	2357.28	103	35339.3	1651.53	1631.13	672   	3212.18	1046.09	103	1618	1080  	146	672   	181.049
104	679   	2316.17	104	33228.6	1637.7 	1630.96	679   	3070.44	1030.58	104	1618	1077.5	42 	679   	179.561
105	676   	2321.86	105	54057.3	1634.72	1624.51	676   	3333.85	1016.98	105	1503	1068  	44 	676   	171.992
106	681   	2322.29	106	69679.9	1633.41	1624.51	681   	3482.43	1010.48	106	1433	1060  	48 	681   	173.923
107	669   	2382.71	107	29086.1	1633.15	1624.51	669   	3228.28	1012.32	107	1438	1044.5	42 	669   	161.555
108	684   	2539.23	108	71795.5	1633.02	1624.5 	684   	4099.76	1006.45	108	1438	1032  	63 	684   	162.643
109	674   	2351.55	109	25035.5	1632.96	1624.5 	674   	2784.52	1002.85	109	1440	1031.5	45 	674   	167.153
110	679   	2460.81	110	62462.5	1632.87	1624.32	679   	3660.01	994.941	110	1407	1023.5	17 	679   	173.777
Run 10/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max  	med    	min    	nevals	std    	avg   	gen	max 	med  	min	nevals	std    
0  	690   	50947.4	0  	93151	50905.2	1499.03	690   	14502.1	210.73	0  	1684	138.5	21 	690   	194.115
1  	676   	43271.3	1  	81229.4	43996.8	1499.03	676   	13197.4	236.644	1  	1714	154  	16 	676   	226.727
2  	671   	36909.1	2  	71310.5	37966.4	1498.91	671   	13600.9	266.483	2  	1892	179  	20 	671   	269.161
3  	687   	30530.3	3  	69987.4	32522.3	1498.89	687   	13607.3	307.587	3  	1892	216  	23 	687   	313.483
4  	680   	23821.6	4  	52790.5	27654.2	1498.72	680   	13432  	361.95 	4  	1905	248.5	20 	680   	369.268
5  	676   	17553.4	5  	55870.7	21064.1	1498.42	676   	13313.5	461.803	5  	1910	308  	19 	676   	443.289
6  	683   	11286.5	6  	72978.7	4325.16	1498.42	683   	11354.8	638.366	6  	2147	455.5	11 	683   	537.744
7  	675   	5988.02	7  	53999.9	2879.16	1496.8 	675   	7402.96	883.807	7  	2254	685  	7  	675   	616.069
8  	669   	3779.33	8  	45982.9	2532.35	1496.21	669   	4862.18	1134.95	8  	2292	857.5	12 	669   	635.326
9  	675   	2532.46	9  	15701.6	1669.18	1496.21	675   	1986.75	1378.29	9  	2389	1699.5	95 	675   	586.533
10 	678   	2195.69	10 	37587  	1504.37	1495.83	678   	2315.12	1616.36	10 	2401	1826  	54 	678   	471.916
11 	675   	2054.15	11 	30538.7	1499.88	1495.04	675   	2244.23	1737.75	11 	2410	1845.5	232	675   	335.722
12 	684   	1789.9 	12 	15591.2	1499.13	1460.38	684   	1321.15	1776.3 	12 	2422	1847  	460	684   	261.766
13 	671   	1967.54	13 	28313.4	1498.93	1460.38	671   	2316.66	1775.4 	13 	2452	1838.5	663	671   	251.896
14 	677   	1922.95	14 	27203.6	1498.79	1458.84	677   	2163.39	1774.19	14 	2451	1838.5	852	677   	239.755
15 	681   	2010.66	15 	28647.4	1498.51	1458.84	681   	2446.4 	1750.47	15 	2402	1829.5	847	681   	256.672
16 	682   	1994   	16 	50124.7	1497.3 	1458.83	682   	2751.62	1729.27	16 	2238	1824  	54 	682   	266.105
17 	677   	2007.79	17 	33030  	1496.67	1451.4 	677   	2529.1 	1754.04	17 	2240	1842  	789	677   	248.708
18 	673   	1812.01	18 	36415.6	1496.38	1451.08	673   	1841.33	1775.88	18 	2257	1853.5	950	673   	231.617
19 	688   	1738.33	19 	15306.7	1486.82	1451.08	688   	1375.47	1806.06	19 	2257	1879  	940	688   	214.507
20 	680   	1872.19	20 	17222.5	1463.75	1450.93	680   	1793.01	1838.41	20 	2357	1914  	835	680   	203.636
21 	687   	2200.75	21 	80832.9	1460.45	1449.5 	687   	4276.07	1856.3 	21 	2228	1925.5	21 	687   	218.509
22 	692   	1954.08	22 	36379.4	1459.75	1436.34	692   	2297.84	1886.17	22 	2274	1930  	713	692   	167.601
23 	681   	1779.8 	23 	16002.6	1458.83	1436.34	681   	1457.3 	1889.55	23 	2308	1932  	1077	681   	164.905
24 	676   	1817.73	24 	28173.6	1457.38	1433.86	676   	1972.21	1901.23	24 	2311	1940  	1085	676   	163.078
25 	687   	1874.79	25 	29770.5	1454.12	1433.24	687   	2033.08	1897.21	25 	2443	1944.5	1173	687   	179.64 
26 	675   	1794.16	26 	22362.7	1451.9 	1433.22	675   	1725.25	1903.45	26 	2285	1955.5	1042	675   	188.868
27 	668   	1906.87	27 	37229.9	1451.1 	1433.22	668   	2258.69	1876.32	27 	2257	1953  	797 	668   	222.335
28 	687   	1952.57	28 	39530.2	1450.5 	1430.55	687   	2586.12	1824.1 	28 	2309	1914.5	97  	687   	249.811
29 	669   	1820.62	29 	21349.7	1449.03	1430.39	669   	1841.28	1752.57	29 	2293	1778.5	728 	669   	264.729
30 	675   	1792.68	30 	27848  	1444.36	1430.39	675   	1735.86	1693.5 	30 	2291	1631.5	888 	675   	248.704
31 	676   	1858.73	31 	22161  	1440.11	1428.87	676   	1936.12	1619.6 	31 	2310	1548.5	797 	676   	232.741
32 	671   	1808.65	32 	26858.4	1436.54	1428.87	671   	1902.82	1568   	32 	2185	1528  	1037	671   	183.931
33 	678   	1814.11	33 	30085.7	1435.74	1426.01	678   	1954.9 	1528.6 	33 	2106	1514  	774 	678   	166.683
34 	686   	1978.75	34 	25882.2	1434.08	1425.73	686   	2301.54	1510.09	34 	2239	1500.5	958 	686   	145.771
35 	684   	1990.55	35 	38230.9	1433.59	1425.16	684   	2703.42	1503.78	35 	2107	1501.5	785 	684   	146.345
36 	675   	1713.53	36 	19879.2	1433.28	1425.16	675   	1456.43	1509.49	36 	2069	1495.5	746 	675   	134.233
37 	685   	1976.9 	37 	22114  	1433.05	1423.57	685   	2193.56	1509.09	37 	1886	1497.5	802 	685   	131.421
38 	684   	1860.36	38 	22559.7	1432.66	1423.54	684   	1827.38	1502.78	38 	1923	1495.5	758 	684   	132.784
39 	674   	1995.94	39 	46293.5	1431.53	1421.75	674   	2697.55	1493.29	39 	1895	1485  	66  	674   	142.128
40 	670   	1791.31	40 	20865.1	1430.6 	1419.13	670   	1763.44	1491.15	40 	1880	1489  	571 	670   	133.603
41 	684   	1907.22	41 	15966.7	1429.75	1418.1 	684   	1887.78	1490.33	41 	1997	1489  	756 	684   	134.337
42 	671   	1993.84	42 	22432.5	1428.59	1418.06	671   	2170.23	1493.32	42 	2006	1492.5	717 	671   	144.143
43 	678   	1983.08	43 	30079.2	1426.58	1418.06	678   	2244.56	1497.11	43 	2186	1499  	756 	678   	154.259
44 	674   	1848.44	44 	21576.6	1426.1 	1417.06	674   	1889.37	1501.42	44 	2240	1503  	743 	674   	156.474
45 	678   	1972.15	45 	36370.3	1424.93	1417.06	678   	2578.62	1518.89	45 	2256	1516  	781 	678   	169.283
46 	671   	1912.15	46 	69165.3	1423.7 	1416.97	671   	3184.48	1539.38	46 	2258	1529.5	55  	671   	162.923
47 	666   	1907.13	47 	22790.6	1422.49	1416.72	666   	2123.5 	1537.26	47 	2259	1536  	619 	666   	179.073
48 	669   	1938.75	48 	37493.2	1421.53	1416.72	669   	2407.2 	1532.96	48 	2451	1538  	993 	669   	172.066
49 	684   	1866.32	49 	24580.7	1420.99	1416.53	684   	1888.56	1527.03	49 	2356	1528  	497 	684   	171.175
50 	667   	2007.68	50 	63272.1	1420.59	1413.21	667   	3331.72	1495.76	50 	2005	1510  	266 	667   	192.368
51 	679   	1847.19	51 	27048.1	1420.04	1413.21	679   	2095.26	1479.96	51 	2009	1497.5	786 	679   	189.601
52 	682   	1968.66	52 	22767.2	1419.4 	1413.21	682   	2140.22	1451.13	52 	2036	1478  	688 	682   	198.31 
53 	678   	1972.52	53 	21224.8	1418.97	1413.21	678   	2216.58	1426.72	53 	2069	1460.5	862 	678   	204.526
54 	681   	1821.39	54 	15761.1	1418.28	1412.06	681   	1733.58	1388.95	54 	1907	1432.5	661 	681   	219.223
55 	686   	1870.24	55 	26247.3	1417.63	1412.06	686   	2072.46	1367.98	55 	2025	1370  	633 	686   	224.923
56 	670   	1970.95	56 	27945.2	1417.17	1410.86	670   	2438.74	1351.82	56 	2029	1338  	461 	670   	228.48 
57 	676   	1878.83	57 	34868.5	1416.95	1402.08	676   	2388.46	1319.51	57 	1960	1275  	322 	676   	226.003
58 	682   	1939.17	58 	41995  	1416.74	1402.08	682   	2382.05	1291.37	58 	1976	1257  	11  	682   	228.469
59 	675   	2072.89	59 	32710.9	1416.57	1401.96	675   	2855.81	1297.24	59 	1980	1271  	447 	675   	221.605
60 	670   	2049.63	60 	60554.1	1416.2 	1397.62	670   	3100.92	1316.55	60 	1999	1309  	50  	670   	215.689
61 	680   	1994.26	61 	50370.4	1415.34	1397.6 	680   	2891.37	1341.15	61 	1976	1347  	74  	680   	215.432
62 	674   	1983.07	62 	30075.7	1414.42	1397.6 	674   	2338.36	1363.53	62 	2112	1369.5	647 	674   	209.302
63 	680   	1917.45	63 	21702.5	1413.21	1397.6 	680   	2180.21	1395.14	63 	1977	1421.5	409 	680   	198.606
64 	670   	1892.87	64 	19109.7	1412.43	1395.65	670   	2070.4 	1422.22	64 	1910	1433  	485 	670   	176.939
65 	657   	1924.53	65 	23423.7	1411.29	1395.65	657   	2156.11	1430.75	65 	1923	1436  	851 	657   	171.086
66 	681   	1830.83	66 	30076.2	1409.14	1394.55	681   	1863.44	1432.43	66 	2096	1442  	521 	681   	162.053
67 	680   	1892.41	67 	36912.9	1402.79	1394.55	680   	2304.54	1414.67	67 	1902	1433  	667 	680   	166.608
68 	678   	1716.54	68 	15972.6	1401.87	1394.51	678   	1420.5 	1410.7 	68 	2014	1432  	726 	678   	150.948
69 	682   	1990.23	69 	36348.8	1401.36	1393.6 	682   	2510.68	1402.22	69 	1801	1427  	722 	682   	144.565
70 	671   	1929.8 	70 	36077.2	1399.21	1392.98	671   	2646.1 	1405.32	70 	1841	1423  	734 	671   	147.826
71 	680   	1859.9 	71 	34506.3	1397.93	1392.97	680   	2328.92	1400.06	71 	1860	1423.5	597 	680   	163.919
72 	673   	1891.03	72 	34251.8	1397.4 	1380.25	673   	2309.3 	1411.3 	72 	1857	1426  	646 	673   	163.755
73 	675   	1955.28	73 	39070.9	1396.42	1380.24	675   	2802.66	1411.92	73 	1891	1421.5	381 	675   	162.664
74 	673   	1900.36	74 	36342.2	1395.83	1380.21	673   	2308.84	1416.87	74 	2115	1420  	770 	673   	149.146
75 	684   	1756.27	75 	16784  	1395.59	1378.68	684   	1662.24	1407.76	75 	1938	1411  	646 	684   	152.176
76 	676   	1961.63	76 	37201.6	1395.19	1378.13	676   	2410.17	1405.5 	76 	1918	1402.5	603 	676   	159.448
77 	674   	2070.6 	77 	50978.4	1394.69	1378.13	674   	2996.22	1402.86	77 	1976	1392.5	88  	674   	170.024
78 	669   	1851.91	78 	21067.4	1394.14	1374.64	669   	1985.45	1394.95	78 	1976	1390  	725 	669   	171.174
79 	673   	1772.55	79 	27022.8	1393.51	1374.61	673   	1887.16	1388.87	79 	1944	1382  	593 	673   	175.198
80 	675   	1833.06	80 	37186.4	1393.17	1365.12	675   	2305.03	1399.1 	80 	1967	1388.5	760 	675   	174.856
81 	681   	1871.31	81 	16303.6	1392.59	1365.12	681   	1891.46	1400.6 	81 	2111	1418  	777 	681   	187    
82 	673   	1687.76	82 	15280.2	1388.97	1365.12	673   	1294.76	1408.23	82 	1917	1433  	735 	673   	180.654
83 	677   	1781   	83 	20790  	1381.42	1364.89	677   	1804.26	1417.75	83 	1848	1442  	695 	677   	175.082
84 	684   	1756.83	84 	52415.9	1380   	1364.88	684   	2381.9 	1431.32	84 	1832	1445  	118 	684   	172.453
85 	679   	1743.13	85 	18534.1	1378.79	1364.83	679   	1651.42	1444.5 	85 	1877	1459  	762 	679   	164.245
86 	674   	1901.85	86 	35037.8	1376.52	1362.43	674   	2752.19	1443.64	86 	1885	1463  	43  	674   	165.623
87 	681   	1879.11	87 	18092.2	1374.76	1362.43	681   	2084.92	1465.45	87 	1889	1492  	775 	681   	146.2  
88 	682   	1916.81	88 	34057  	1374.52	1362.43	682   	2352.41	1478.75	88 	1803	1505.5	826 	682   	143.46 
89 	668   	1685.55	89 	20075.6	1373.28	1362.43	668   	1554.26	1503.71	89 	1799	1520  	949 	668   	132.298
90 	680   	1884.4 	90 	24952.9	1366.6 	1362.42	680   	2062.03	1510.73	90 	1961	1522  	1002	680   	132.461
91 	672   	1797.79	91 	67975.9	1365.32	1362.42	672   	2904.81	1519.99	91 	1932	1535.5	44  	672   	144.336
92 	672   	1893.42	92 	32572.6	1365.05	1361.97	672   	2462.41	1521.85	92 	1912	1541.5	611 	672   	142.873
93 	683   	1861.62	93 	35661.9	1364.94	1361.91	683   	2320.5 	1531.08	93 	1985	1550  	674 	683   	141.898
94 	678   	1888.68	94 	16008.9	1364.87	1360.96	678   	2008.09	1533.9 	94 	1956	1547  	841 	678   	140.254
95 	680   	1908.5 	95 	48591.2	1364.65	1360.96	680   	2650.07	1539.91	95 	1883	1552  	138 	680   	148.156
96 	678   	1772.63	96 	37655.6	1363.26	1360.96	678   	2124.78	1546.4 	96 	2073	1547  	614 	678   	143.156
97 	680   	1815.78	97 	36311.7	1362.63	1360.52	680   	2118.22	1554.23	97 	1930	1547  	514 	680   	148.088
98 	679   	1808.05	98 	30060.7	1362.52	1352.52	679   	2059.6 	1571.1 	98 	1995	1561  	822 	679   	143.271
99 	679   	1635.76	99 	19992.3	1362.23	1352.52	679   	1360.07	1595.11	99 	2017	1580  	1104	679   	140.949
100	674   	1848.32	100	21113.1	1362.01	1352.52	674   	2098.66	1603.98	100	2031	1593  	876 	674   	161.684
101	681   	1795.69	101	36312.2	1361.68	1352.47	681   	2186.49	1617.51	101	2039	1606.5	788 	681   	162.792
