"C:\Users\WhizKid2004\PycharmProjects\4P82 A2\venv\Scripts\python.exe" "C:\Users\WhizKid2004\PycharmProjects\4P82 A2\islandExperiment\seededRuns.py" 
Unseeded Runs:
Run 1/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max    	med    	min    	nevals	std    	avg    	gen	max 	med	min	nevals	std    
13 	681   	13227.7	13 	52965.5	12354.6	6080.77	681   	5714.39	275.289	13 	708	247  	52 	681   	124.493
14 	679   	12621.8	14 	61278.9	11660.1	5948.56	679   	5818.87	271.139	14 	687	240.5	56 	679   	124.408
15 	682   	11844.2	15 	50228.8	10237.9	5948.56	682   	5883.11	266.621	15 	705	234  	17 	682   	126.112
16 	676   	11376.4	16 	43309.4	9319.31	5703.2 	676   	6481.82	269.531	16 	705	242.5	55 	676   	131.014
17 	679   	10350.4	17 	40310.2	8320.64	5690.6 	679   	5204.62	263.799	17 	734	241.5	48 	679   	123.621
18 	676   	10084.9	18 	60296.2	8040.49	5608.46	676   	6119.59	266.817	18 	740	253  	18 	676   	122.056
19 	678   	9856.33	19 	45924  	7511.13	5372.97	678   	6125.51	273.906	19 	744	258  	63 	678   	126.104
20 	680   	9107.54	20 	40957.6	7435.19	5349.21	680   	5061.42	279.631	20 	769	272  	71 	680   	123.608
21 	681   	8905.8 	21 	42359.9	7398.49	5208.68	681   	5291.3 	279.177	21 	750	265  	70 	681   	122.146
22 	671   	8950.28	22 	49987.4	6908.34	5196.27	671   	6003.93	278.994	22 	695	266  	32 	671   	121.841
23 	681   	8844.15	23 	59737.7	6553.8 	5125.81	681   	6465.59	283.447	23 	892	274  	35 	681   	114.758
24 	683   	8020.55	24 	51475.4	6366.29	4794.58	683   	5403.36	287.737	24 	758	276.5	27 	683   	107.758
25 	675   	7705.67	25 	71901.1	6025.72	4421.28	675   	5651.79	304.041	25 	693	289  	83 	675   	112.759
26 	674   	7878.42	26 	40233.5	5864.87	4421.28	674   	5588.62	313.307	26 	787	298  	38 	674   	119.357
27 	680   	7392.52	27 	40345.8	5696.69	4159.03	680   	4849.63	328.193	27 	791	312  	51 	680   	123.318
28 	670   	6984.42	28 	43725  	5566.24	4159.03	670   	4911.85	339.046	28 	920	332  	26 	670   	121.54 
29 	670   	6912.14	29 	55869.4	5343.71	4159.03	670   	5052.59	352.606	29 	924	350  	16 	670   	123.502
30 	675   	6779.71	30 	66811.3	5244.79	4146.14	675   	5391.94	369.579	30 	995	366  	57 	675   	126.123
31 	679   	6273.82	31 	36010  	5156.99	4123.77	679   	4148.25	375.399	31 	981	374  	54 	679   	118.562
32 	683   	6359.53	32 	45068.1	5028.95	3873.75	683   	4815.36	375.849	32 	803	377  	98 	683   	113.386
33 	685   	6343.9 	33 	45625.5	4771.84	3873.75	685   	5267.86	378.25 	33 	803	383.5	55 	685   	109.465
34 	679   	6028.12	34 	37676.7	4421.28	3866.12	679   	4571.32	386.921	34 	858	389  	48 	679   	117.487
35 	674   	5896.38	35 	48895.5	4420.13	3865.87	674   	4833.02	383.571	35 	809	385  	12 	674   	121.377
36 	677   	5589.48	36 	38832.4	4335.53	3746.29	677   	4244.09	397.227	36 	848	391  	51 	677   	120.051
37 	663   	5621.57	37 	37711.2	4268.44	3746.29	663   	4558.5 	406.42 	37 	827	400  	91 	663   	120.033
38 	664   	5225.37	38 	38453.3	4189.37	3745.12	664   	3811.07	430.057	38 	828	414  	88 	664   	122.018
39 	670   	5237.43	39 	38535.9	4139.85	3731.54	670   	3931.55	440.601	39 	846	427  	65 	670   	132.559
40 	666   	4898.79	40 	44386  	4116.36	3701.79	666   	3407.39	443.351	40 	807	431.5	65 	666   	133.437
41 	672   	5122.15	41 	58330.5	4065.15	3541   	672   	4199.36	443.277	41 	887	431  	71 	672   	140.333
42 	691   	5093.45	42 	68654.2	3956.24	3541   	691   	4641.09	439.633	42 	849	427  	55 	691   	149.013
43 	670   	5030.56	43 	57553.7	3917.11	3541   	670   	4062.57	443.706	43 	983	433  	89 	670   	152.158
44 	681   	5059.3 	44 	43775.3	3869.08	3404.33	681   	4385.25	459.3  	44 	930	448  	64 	681   	151.586
45 	684   	4997.78	45 	70386.5	3830.72	3398.29	684   	4823.97	463.046	45 	934	449  	88 	684   	142.943
46 	682   	4813.22	46 	56313.8	3786.68	3398.29	682   	3976.02	446.113	46 	934	445  	74 	682   	134.737
47 	671   	5035.64	47 	42666.2	3764.81	3352.37	671   	4094.67	437.461	47 	935	442  	57 	671   	127.664
48 	677   	4980.91	48 	46430.8	3736.56	3323.58	677   	4017.75	441.083	48 	936	442  	27 	677   	133.139
49 	680   	4872.68	49 	45146.4	3710.45	3321.77	680   	4160.86	437.993	49 	921	435  	70 	680   	131.425
50 	677   	4868.34	50 	67077.2	3675.83	3321.76	677   	4842.72	436.421	50 	944	438  	24 	677   	128.332
51 	688   	4949.5 	51 	52141.2	3640.38	3254.32	688   	5155.35	447.631	51 	827	446  	78 	688   	127.789
52 	672   	4708.69	52 	57647.8	3532.14	3250.37	672   	4315.22	467.36 	52 	937	467  	35 	672   	128.969
53 	668   	4803.47	53 	50292.5	3410.96	3224.6 	668   	4466.5 	498.354	53 	1010	500  	97 	668   	139.338
54 	680   	4388.35	54 	34042  	3396.4 	3224.6 	680   	3393.66	532.12 	54 	1064	528.5	85 	680   	149.898
55 	675   	4008.49	55 	22325.2	3360.66	3224.6 	675   	2423.15	567.134	55 	1091	571  	133	675   	153.859
56 	669   	3932.99	56 	73301  	3345.08	3095.31	669   	3636.33	594.293	56 	1099	608.5	19 	669   	150.434
57 	680   	4086.62	57 	38384.4	3326.39	3095.11	680   	3360.89	617.366	57 	1162	624  	19 	680   	152.848
58 	683   	4055.92	58 	38223.5	3298.22	3088.91	683   	3086.68	626.666	58 	1223	625  	159	683   	155.489
59 	682   	4011.86	59 	37394.8	3255.48	3088.91	682   	3354.14	624.387	59 	1150	624  	93 	682   	130.126
60 	679   	4020.19	60 	52613.5	3249.34	3087.65	679   	3578.79	616.66 	60 	1014	620  	42 	679   	125.843
61 	687   	4108.7 	61 	42546.4	3242.63	3079.16	687   	3416.89	621.023	61 	998 	622.5	15 	687   	123.965
62 	685   	4200.59	62 	76281.9	3224.42	3076.65	685   	4851.44	626.071	62 	974 	625  	190	685   	118.554
63 	679   	4330.62	63 	69955.8	3214.37	3068.24	679   	4705.13	640.534	63 	1026	645  	45 	679   	120.306
64 	675   	3701.23	64 	34626.8	3185.16	2952.01	675   	2438.89	647.771	64 	1018	655.5	17 	675   	125.461
65 	690   	3763.36	65 	38264.1	3133.32	2951.87	690   	3197.93	668.433	65 	1050	676  	219	690   	131.111
66 	689   	3942.56	66 	46773  	3096.23	2951.87	689   	3518.89	685.614	66 	1150	689.5	106	689   	142.312
67 	679   	4018.33	67 	31077  	3091.59	2951.8 	679   	3265.55	708.937	67 	1186	711.5	292	679   	143.494
68 	682   	3737.05	68 	56452.2	3086.43	2945.7 	682   	3283.55	722.286	68 	1148	719  	101	682   	145.366
69 	679   	3636.47	69 	71628.5	3078.99	2924.8 	679   	3397.24	731.406	69 	1224	727.5	191	679   	144.735
70 	670   	3735.45	70 	48500.4	3075.34	2924.8 	670   	3486.46	730.474	70 	1301	731  	80 	670   	156.935
71 	685   	3720.72	71 	31005.6	3068.22	2924.8 	685   	2936.93	743.499	71 	1301	737.5	211	685   	154.751
72 	678   	3674.36	72 	28924.2	3045.78	2922.88	678   	2666.97	745.974	72 	1342	737  	277	678   	152.266
73 	671   	3538.08	73 	32627.1	2999.81	2917.33	671   	2636.1 	740.773	73 	1164	734  	276	671   	144.931
74 	676   	3700.7 	74 	55105.9	2968.84	2914.35	676   	3581.91	738.136	74 	1199	732  	28 	676   	137.032
75 	682   	3532.5 	75 	46854  	2954.38	2913.09	682   	2768.11	740.9  	75 	1285	743  	137	682   	138.395
76 	676   	3749.49	76 	33432.5	2951.55	2907.59	676   	3271.33	750.831	76 	1285	751  	105	676   	136.117
77 	676   	3708.99	77 	44586.6	2947.92	2823.45	676   	3333.26	762.007	77 	1293	782  	15 	676   	151.174
78 	678   	3494.69	78 	27742.1	2938.82	2806.61	678   	2354.18	796.007	78 	1236	819  	304	678   	146.706
79 	680   	3421.83	79 	23405.8	2928.1 	2806.61	680   	2208.06	822.461	79 	1272	849  	206	680   	159.665
80 	691   	3508.85	80 	37391.8	2922.89	2805.75	691   	2698   	854.597	80 	1317	886  	129	691   	158.599
81 	667   	3412.05	81 	33991.9	2918.09	2804.9 	667   	2485.18	885.954	81 	1348	907  	311	667   	146.037
82 	674   	3402.3 	82 	39602.5	2914.85	2736.3 	674   	2609.8 	901.7  	82 	1422	914.5	90 	674   	147.474
83 	681   	3537.01	83 	31072.2	2913.96	2736.26	681   	2624.39	903    	83 	1466	917  	104	681   	148.11 
84 	678   	3476.79	84 	35394.8	2911.92	2734.66	678   	2740.01	915.947	84 	1277	924  	366	678   	145.518
85 	674   	3415.16	85 	27542.3	2907.99	2734.66	674   	2490.99	918.577	85 	1266	927  	319	674   	149.55 
86 	687   	3387.39	86 	52683.1	2827.33	2709.49	687   	2902.08	921.699	86 	1272	931.5	55 	687   	151.663
87 	671   	3483.82	87 	38250.9	2811.41	2709.49	671   	3330.13	909.493	87 	1429	912.5	94 	671   	167.43 
88 	683   	3397.07	88 	31216.5	2806.87	2697.7 	683   	2546.2 	891.777	88 	1459	892  	164	683   	176.99 
89 	688   	3468.22	89 	26964.5	2804.4 	2683.01	688   	2598.19	886.404	89 	1534	884.5	400	688   	188.387
90 	661   	3539.62	90 	37391.9	2801.27	2683.01	661   	3329.49	890.676	90 	1658	890.5	92 	661   	214.332
91 	681   	3204.1 	91 	29138.7	2793.22	2680.07	681   	1986.8 	889.361	91 	1647	877  	98 	681   	218.2  
92 	672   	3373.48	92 	29000  	2789.3 	2680.07	672   	2559.36	845.98 	92 	1641	805.5	88 	672   	221.737
93 	678   	3518.95	93 	53023  	2752.39	2671.4 	678   	3511.13	810.48 	93 	1653	786  	23 	678   	213.968
94 	677   	3632.98	94 	66475.9	2734.45	2662.19	677   	4387.72	786.893	94 	1653	781  	14 	677   	193.91 
95 	684   	3528.37	95 	51867.2	2725.27	2662.19	684   	3341.69	791.814	95 	1651	799  	12 	684   	157.32 
96 	688   	3399.22	96 	42790.6	2709.24	2636.58	688   	3584   	780.309	96 	1665	798  	43 	688   	170.093
97 	677   	3360.78	97 	38253.9	2706.04	2634.14	677   	2898.56	774.521	97 	1657	790  	89 	677   	149.289
98 	682   	3544.46	98 	59474.3	2700.05	2628.74	682   	4220.26	783.286	98 	1272	785  	41 	682   	149.013
99 	679   	3157.2 	99 	19546.1	2697.22	2624.39	679   	1782.42	787.499	99 	1333	783  	157	679   	148.203
100	684   	3157.47	100	23820  	2694.71	2623.2 	684   	2050.98	786.317	100	1275	779.5	201	684   	145.623
101	674   	3169.9 	101	28508.5	2689.72	2578.63	674   	1977.41	791.409	101	1333	783  	285	674   	150.547
102	680   	3423.89	102	33384.6	2685.35	2578.49	680   	2962.61	784.679	102	1273	767  	138	680   	147.362
103	669   	3245   	103	41740.8	2671.9 	2577.68	669   	2925.02	789.811	103	1243	774  	154	669   	142.847
104	669   	3370.85	104	33590.5	2665.85	2529.97	669   	3062.2 	789.981	104	1390	775.5	137	669   	150.467
105	681   	3436.31	105	41354  	2656.68	2529.95	681   	3282.89	781.7  	105	1249	773.5	55 	681   	140.999
106	673   	3290.7 	106	38254.6	2646.15	2529.03	673   	2688.21	776.941	106	1281	771.5	69 	673   	145.549
107	685   	3341.73	107	24641.4	2635.71	2527.32	685   	2513.22	776.319	107	1278	781  	218	685   	142.111
108	677   	3242.89	108	33303.2	2631.19	2513.97	677   	2576.95	786.94 	108	1190	790  	414	677   	139.822
109	677   	3433.23	109	48365.6	2625.61	2510.92	677   	3412.27	759.971	109	1228	767  	11 	677   	157.577
110	675   	3130.11	110	33326.7	2619.48	2507.04	675   	2197.98	760.397	110	1233	757.5	83 	675   	146.367
Red: gt((abs(abs((((-0.7213388287081139)+x)-log(0.8613855515026743))))+(gt(cos(tan(y)), lt(exp(y, 2), y))*gt((abs((gt(abs((x*x)), gt(cos(y), (-y)))-(-sin(log((abs(gt(sin(gt(0.1007984007094842, (-0.046164574040246986))), ((0.7777337268439255/x)*(abs((-gt((lt(sin(cos((x/y))), (cos(exp(y, 2))/tan((x-0.85566815298268))))-gt(tan(perlin_noise(lt(x, (-0.5893499809964633)), (x/x))), (lt(log(y), sin(x))*cos((-x))))), abs(cos(0.31517569087115693)))))-0.12672045173085356))))/(perlin_noise(log(sin(y)), cos(cos((-0.5366885384319733))))/(-(-lt(x, 0.09722480263454014))))))))))/(tan(perlin_noise((-sin(y)), (gt(y, y)/(-x))))+(sin((((-0.15077857553115437)*0.5737027465100302)*cos(x)))+(lt(gt(0.4823095099898598, x), (-x))/(sin(0.05963510469296107)*(x+x)))))), log(lt(x, x))))), perlin_noise(gt(gt((x*x), gt((abs(x)*gt(perlin_noise(lt(gt((cos((exp(y, 2)+abs(x)))*perlin_noise(x, x)), abs(x)), y), y), perlin_noise(lt(x, y), gt(cos(log(sin(abs(lt(exp(log((lt(lt(gt((tan(sin(y))/sin((-(-0.303195735261647)))), ((abs(y)-exp(y, 2))/(-(-0.7431366976642098)))), log(exp(exp(abs(y), 2), 2))), (-log((exp(exp((-0.494729013056465), 2), 2)+gt((-0.1016757237026964), (y/y))))))/cos(perlin_noise((((((-0.9938099265753408)*x)*(y*0.7963430372928046))+sin(lt((-0.8194070751054428), y)))/(gt(exp(y, 2), cos((-0.9301105677135737)))+perlin_noise((-x), (y*y)))), gt((log(sin((-0.6256788173874028)))*log(perlin_noise(y, 0.18383002498750245))), log(perlin_noise(cos(0.032813136352997097), gt((-0.1699861019148161), y)))))))), 2), (lt((lt((x-x), perlin_noise((-0.7043005593791942), (-0.42364598075569804)))*gt(cos(y), (y-y))), gt(tan(cos((-0.8321290739301845))), perlin_noise((-x), lt(sin(y), sin(log(sin(lt(abs((perlin_noise(exp(sin(sin(y)), 2), (-lt(exp(y, 2), log(x))))/exp(gt(cos(lt(y, (-0.485152594632821))), sin((x+x))), 2))), (perlin_noise((tan((-((-0.8718507919068359)*x)))+gt(gt(log(y), (-(-0.2635277555755795))), ((-y)/gt(y, y)))), (sin(((-0.44121373021030164)*perlin_noise(x, y)))+(sin(log(x))/(-log(0.530045037930112)))))+(exp(gt(perlin_noise(gt(x, y), perlin_noise((-0.0034174394636214966), x)), perlin_noise((x*(-0.8298196183525528)), lt(x, y))), 2)/(sin(tan(exp(x, 2)))+abs((tan(x)/exp(y, 2))))))))))))))-log(abs((-log(tan(log(perlin_noise(gt(tan((tan(y)*((-0.08333729523923261)/0.24133596503457588))), cos((exp(x, 2)/abs((-0.7696013178894863))))), ((-tan((y/y)))+((x*(-y))-gt((x+x), sin((-0.5426251783213982)))))))))))))))))), x)))), abs(0.7632508861958129))), abs(exp(((tan(abs(perlin_noise((lt(cos(perlin_noise(gt(0.12672045173085356, y), x)), tan(((y*y)-log(y))))+((tan(log(x))/lt(sin(y), sin(y)))+tan(exp(sin(0.5927616997229144), 2)))), log(((-0.8596573970529786)*x)))))/((exp((-tan(y)), 2)/exp(sin(abs(((abs((-0.34081713961343985))/log(x))*perlin_noise((y-(-0.7281749257334591)), exp((-0.665989898517892), 2))))), 2))+exp(cos(tan(cos(abs(tan(tan(abs(exp((-0.8556281529972196), 2)))))))), 2)))-tan(abs(cos(sin((-sin(y))))))), 2))), abs((((sin(lt((tan(y)-exp(0.7739231786537761, 2)), cos(exp(cos((-sin(0.7792805861348939))), 2))))/tan((cos(tan((-0.5080181118567957)))+perlin_noise(exp((-0.665989898517892), 2), cos(sin(exp(x, 2)))))))-lt(exp(cos((-sin(0.7792805861348939))), 2), (gt((cos(exp(perlin_noise(tan(abs((0.47666859164482456-(-0.5593134507005004)))), (sin(log(x))-abs(sin(y)))), 2))-(-(perlin_noise(tan(sin(lt(x, y))), (-((sin(lt((tan(y)-exp(0.7739231786537761, 2)), cos(abs((-0.9187919489757495)))))/tan((cos(tan((-0.5080181118567957)))+perlin_noise(exp((-0.665989898517892), 2), log(x)))))-lt(exp(cos((-sin(0.7792805861348939))), 2), tan(cos(exp((-(-0.6714573700174256)), 2)))))))-sin(perlin_noise(((x*(gt(sin(0.29920407779537483), (-x))-perlin_noise(exp((((x/x)/abs((-0.2707660970773247)))/sin((0.8057494547296045+y))), 2), (-(-0.6605606148789813)))))-cos(0.5663521404188974)), lt((y/y), exp(y, 2))))))), (lt(cos(perlin_noise(gt(y, y), x)), tan(((y*y)-log(y))))/abs(y)))-y)))+(-gt(cos((abs(exp((-0.8556281529972196), 2))*gt(lt(cos(abs(tan(sin(exp(abs(log((sin(0.2771192253141648)+((-0.34982365191713516)*y)))), 2))))), ((-x)*tan((-(log(((x/y)-(x*(-0.3367674857767564))))*(exp(exp(x, 2), 2)*(-perlin_noise(tan(abs((0.47666859164482456-(-0.5593134507005004)))), lt(cos(cos(lt(cos(x), perlin_noise(x, x)))), gt(log(gt((y+y), ((-0.7451415570422384)+y))), tan((-(x+x))))))))))))), (-y)))), (y/cos(gt(cos(y), exp(log(sin(sin((-0.10112246932252966)))), 2)))))))))) Green: abs(cos(((-(cos(x)-sin((-0.39392271856010286))))-exp(gt((cos(perlin_noise(((-x)*tan(x)), exp((y-x), 2)))*x), gt(sin(cos(lt(tan(abs(sin((tan(0.5389610021542852)-abs((-0.24251394683607685)))))), sin(lt(x, y))))), abs(0.7632508861958129))), 2)))) Blue: gt(abs(log(0.7117692478431714)), (perlin_noise((y+cos((x-y))), (cos(log((gt(0.530621555515483, log(x))-lt(lt(log(lt(tan(tan(((-0.5435465302132627)+x))), cos((cos(x)/(y+0.8481052695244249))))), 0.918375786614805), abs(x)))))*(tan(y)+cos(0.49497675100588134))))*y))
toColour(gt((abs(abs((((-0.7213388287081139)+x)-log(0.8613855515026743))))+(gt(cos(tan(y)), lt(exp(y, 2), y))*gt((abs((gt(abs((x*x)), gt(cos(y), (-y)))-(-sin(log((abs(gt(sin(gt(0.1007984007094842, (-0.046164574040246986))), ((0.7777337268439255/x)*(abs((-gt((lt(sin(cos((x/y))), (cos(exp(y, 2))/tan((x-0.85566815298268))))-gt(tan(perlin_noise(lt(x, (-0.5893499809964633)), (x/x))), (lt(log(y), sin(x))*cos((-x))))), abs(cos(0.31517569087115693)))))-0.12672045173085356))))/(perlin_noise(log(sin(y)), cos(cos((-0.5366885384319733))))/(-(-lt(x, 0.09722480263454014))))))))))/(tan(perlin_noise((-sin(y)), (gt(y, y)/(-x))))+(sin((((-0.15077857553115437)*0.5737027465100302)*cos(x)))+(lt(gt(0.4823095099898598, x), (-x))/(sin(0.05963510469296107)*(x+x)))))), log(lt(x, x))))), perlin_noise(gt(gt((x*x), gt((abs(x)*gt(perlin_noise(lt(gt((cos((exp(y, 2)+abs(x)))*perlin_noise(x, x)), abs(x)), y), y), perlin_noise(lt(x, y), gt(cos(log(sin(abs(lt(exp(log((lt(lt(gt((tan(sin(y))/sin((-(-0.303195735261647)))), ((abs(y)-exp(y, 2))/(-(-0.7431366976642098)))), log(exp(exp(abs(y), 2), 2))), (-log((exp(exp((-0.494729013056465), 2), 2)+gt((-0.1016757237026964), (y/y))))))/cos(perlin_noise((((((-0.9938099265753408)*x)*(y*0.7963430372928046))+sin(lt((-0.8194070751054428), y)))/(gt(exp(y, 2), cos((-0.9301105677135737)))+perlin_noise((-x), (y*y)))), gt((log(sin((-0.6256788173874028)))*log(perlin_noise(y, 0.18383002498750245))), log(perlin_noise(cos(0.032813136352997097), gt((-0.1699861019148161), y)))))))), 2), (lt((lt((x-x), perlin_noise((-0.7043005593791942), (-0.42364598075569804)))*gt(cos(y), (y-y))), gt(tan(cos((-0.8321290739301845))), perlin_noise((-x), lt(sin(y), sin(log(sin(lt(abs((perlin_noise(exp(sin(sin(y)), 2), (-lt(exp(y, 2), log(x))))/exp(gt(cos(lt(y, (-0.485152594632821))), sin((x+x))), 2))), (perlin_noise((tan((-((-0.8718507919068359)*x)))+gt(gt(log(y), (-(-0.2635277555755795))), ((-y)/gt(y, y)))), (sin(((-0.44121373021030164)*perlin_noise(x, y)))+(sin(log(x))/(-log(0.530045037930112)))))+(exp(gt(perlin_noise(gt(x, y), perlin_noise((-0.0034174394636214966), x)), perlin_noise((x*(-0.8298196183525528)), lt(x, y))), 2)/(sin(tan(exp(x, 2)))+abs((tan(x)/exp(y, 2))))))))))))))-log(abs((-log(tan(log(perlin_noise(gt(tan((tan(y)*((-0.08333729523923261)/0.24133596503457588))), cos((exp(x, 2)/abs((-0.7696013178894863))))), ((-tan((y/y)))+((x*(-y))-gt((x+x), sin((-0.5426251783213982)))))))))))))))))), x)))), abs(0.7632508861958129))), abs(exp(((tan(abs(perlin_noise((lt(cos(perlin_noise(gt(0.12672045173085356, y), x)), tan(((y*y)-log(y))))+((tan(log(x))/lt(sin(y), sin(y)))+tan(exp(sin(0.5927616997229144), 2)))), log(((-0.8596573970529786)*x)))))/((exp((-tan(y)), 2)/exp(sin(abs(((abs((-0.34081713961343985))/log(x))*perlin_noise((y-(-0.7281749257334591)), exp((-0.665989898517892), 2))))), 2))+exp(cos(tan(cos(abs(tan(tan(abs(exp((-0.8556281529972196), 2)))))))), 2)))-tan(abs(cos(sin((-sin(y))))))), 2))), abs((((sin(lt((tan(y)-exp(0.7739231786537761, 2)), cos(exp(cos((-sin(0.7792805861348939))), 2))))/tan((cos(tan((-0.5080181118567957)))+perlin_noise(exp((-0.665989898517892), 2), cos(sin(exp(x, 2)))))))-lt(exp(cos((-sin(0.7792805861348939))), 2), (gt((cos(exp(perlin_noise(tan(abs((0.47666859164482456-(-0.5593134507005004)))), (sin(log(x))-abs(sin(y)))), 2))-(-(perlin_noise(tan(sin(lt(x, y))), (-((sin(lt((tan(y)-exp(0.7739231786537761, 2)), cos(abs((-0.9187919489757495)))))/tan((cos(tan((-0.5080181118567957)))+perlin_noise(exp((-0.665989898517892), 2), log(x)))))-lt(exp(cos((-sin(0.7792805861348939))), 2), tan(cos(exp((-(-0.6714573700174256)), 2)))))))-sin(perlin_noise(((x*(gt(sin(0.29920407779537483), (-x))-perlin_noise(exp((((x/x)/abs((-0.2707660970773247)))/sin((0.8057494547296045+y))), 2), (-(-0.6605606148789813)))))-cos(0.5663521404188974)), lt((y/y), exp(y, 2))))))), (lt(cos(perlin_noise(gt(y, y), x)), tan(((y*y)-log(y))))/abs(y)))-y)))+(-gt(cos((abs(exp((-0.8556281529972196), 2))*gt(lt(cos(abs(tan(sin(exp(abs(log((sin(0.2771192253141648)+((-0.34982365191713516)*y)))), 2))))), ((-x)*tan((-(log(((x/y)-(x*(-0.3367674857767564))))*(exp(exp(x, 2), 2)*(-perlin_noise(tan(abs((0.47666859164482456-(-0.5593134507005004)))), lt(cos(cos(lt(cos(x), perlin_noise(x, x)))), gt(log(gt((y+y), ((-0.7451415570422384)+y))), tan((-(x+x))))))))))))), (-y)))), (y/cos(gt(cos(y), exp(log(sin(sin((-0.10112246932252966)))), 2)))))))))), abs(cos(((-(cos(x)-sin((-0.39392271856010286))))-exp(gt((cos(perlin_noise(((-x)*tan(x)), exp((y-x), 2)))*x), gt(sin(cos(lt(tan(abs(sin((tan(0.5389610021542852)-abs((-0.24251394683607685)))))), sin(lt(x, y))))), abs(0.7632508861958129))), 2)))), gt(abs(log(0.7117692478431714)), (perlin_noise((y+cos((x-y))), (cos(log((gt(0.530621555515483, log(x))-lt(lt(log(lt(tan(tan(((-0.5435465302132627)+x))), cos((cos(x)/(y+0.8481052695244249))))), 0.918375786614805), abs(x)))))*(tan(y)+cos(0.49497675100588134))))*y)))
2507.0392990112305
Run 3/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max    	med    	min    	nevals	std    	avg    	gen	max	med  	min	nevals	std    
0  	700   	51211.3	0  	95983.9	51151.3	19691.9	700   	13727.8	191.179	0  	890	134.5	19 	700   	163.759
1  	677   	43466  	1  	86351.9	43292.9	17128.5	677   	11216  	204.321	1  	899	165.5	22 	677   	166.431
2  	677   	38115.5	2  	64124.5	37698.4	17128.5	677   	8809.2 	213.034	2  	1077	172  	16 	677   	166.982
3  	682   	34148.8	3  	65705.3	32832.6	15578.8	682   	8165.27	210.417	3  	1001	174  	18 	682   	157.273
4  	679   	30651.3	4  	79854  	29462.6	15509.6	679   	7523.36	207.897	4  	913 	166  	9  	679   	149.097
5  	678   	27722.3	5  	72732.4	27039  	14916.4	678   	6583.21	205.61 	5  	830 	168  	17 	678   	133.347
6  	678   	25561.9	6  	54584.8	24616.8	13493.5	678   	6262.98	209.107	6  	811 	176  	14 	678   	125.174
7  	676   	23331.2	7  	54221.5	22767.7	13165.4	676   	5719.34	218.409	7  	813 	184  	23 	676   	125.675
8  	686   	21962.7	8  	67316.1	21087.1	12379.5	686   	5698.81	220.256	8  	857 	192  	18 	686   	118.356
9  	664   	20937.7	9  	49888.6	19827.3	12112.2	664   	5605.16	215.236	9  	649 	191.5	24 	664   	109.63 
10 	674   	20336.5	10 	66180  	18934.6	11424.2	674   	6625.75	205.39 	10 	648 	187  	19 	674   	104.735
11 	681   	19477.5	11 	49138.8	18011.8	5770.74	681   	6244.64	216.534	11 	653 	195  	12 	681   	109.048
12 	667   	18238.3	12 	51759.3	17225  	5770.74	667   	5368.21	231.466	12 	651 	213  	9  	667   	114.066
13 	673   	18060.9	13 	72927.5	16678.6	5770.74	673   	6211.14	244.773	13 	675 	234.5	9  	673   	124.639
14 	682   	17429.6	14 	75412.1	16145.5	5770.74	682   	5763.14	256.144	14 	685 	242  	12 	682   	130.367
